,Unnamed: 0,Unnamed: 0.1,ch1_file,ch2_file,angle,shift,spec_ch1_files,spec_ch2_files,spec_gray_ch1_files,spec_gray_ch2_files
3504,3504,3504,soundfiles//ch1//84_26000_27000.wav,soundfiles//ch2//84_26000_27000.wav,161.503772219869,-121,C:\sound\spectrograms\soundfiles\ch1\152_3000_4000.png,C:\sound\spectrograms\soundfiles\ch2\152_3000_4000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_3000_4000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_3000_4000.jpg
3505,3505,3505,soundfiles//ch1//85_26000_27000.wav,soundfiles//ch2//85_26000_27000.wav,30.745847850640857,110,C:\sound\spectrograms\soundfiles\ch1\152_31000_32000.png,C:\sound\spectrograms\soundfiles\ch2\152_31000_32000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_31000_32000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_31000_32000.jpg
3506,3506,3506,soundfiles//ch1//86_26000_27000.wav,soundfiles//ch2//86_26000_27000.wav,105.24701904749908,-33,C:\sound\spectrograms\soundfiles\ch1\152_32000_33000.png,C:\sound\spectrograms\soundfiles\ch2\152_32000_33000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_32000_33000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_32000_33000.jpg
3507,3507,3507,soundfiles//ch1//87_26000_27000.wav,soundfiles//ch2//87_26000_27000.wav,21.196694896658947,119,C:\sound\spectrograms\soundfiles\ch1\152_33000_34000.png,C:\sound\spectrograms\soundfiles\ch2\152_33000_34000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_33000_34000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_33000_34000.jpg
3508,3508,3508,soundfiles//ch1//88_26000_27000.wav,soundfiles//ch2//88_26000_27000.wav,151.6921209013714,-113,C:\sound\spectrograms\soundfiles\ch1\152_34000_35000.png,C:\sound\spectrograms\soundfiles\ch2\152_34000_35000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_34000_35000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_34000_35000.jpg
3509,3509,3509,soundfiles//ch1//89_26000_27000.wav,soundfiles//ch2//89_26000_27000.wav,151.21535850835338,-112,C:\sound\spectrograms\soundfiles\ch1\152_35000_36000.png,C:\sound\spectrograms\soundfiles\ch2\152_35000_36000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_35000_36000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_35000_36000.jpg
3510,3510,3510,soundfiles//ch1//90_26000_27000.wav,soundfiles//ch2//90_26000_27000.wav,70.33636146342234,43,C:\sound\spectrograms\soundfiles\ch1\152_36000_37000.png,C:\sound\spectrograms\soundfiles\ch2\152_36000_37000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_36000_37000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_36000_37000.jpg
3511,3511,3511,soundfiles//ch1//91_26000_27000.wav,soundfiles//ch2//91_26000_27000.wav,169.51163973588106,-126,C:\sound\spectrograms\soundfiles\ch1\152_37000_38000.png,C:\sound\spectrograms\soundfiles\ch2\152_37000_38000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_37000_38000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_37000_38000.jpg
3512,3512,3512,soundfiles//ch1//92_26000_27000.wav,soundfiles//ch2//92_26000_27000.wav,153.66465241103182,-115,C:\sound\spectrograms\soundfiles\ch1\152_38000_39000.png,C:\sound\spectrograms\soundfiles\ch2\152_38000_39000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_38000_39000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_38000_39000.jpg
3513,3513,3513,soundfiles//ch1//93_26000_27000.wav,soundfiles//ch2//93_26000_27000.wav,124.4313720020879,-72,C:\sound\spectrograms\soundfiles\ch1\152_39000_40000.png,C:\sound\spectrograms\soundfiles\ch2\152_39000_40000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_39000_40000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_39000_40000.jpg
3514,3514,3514,soundfiles//ch1//94_26000_27000.wav,soundfiles//ch2//94_26000_27000.wav,51.25516948032597,80,C:\sound\spectrograms\soundfiles\ch1\152_40000_41000.png,C:\sound\spectrograms\soundfiles\ch2\152_40000_41000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_40000_41000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_40000_41000.jpg
3515,3515,3515,soundfiles//ch1//95_26000_27000.wav,soundfiles//ch2//95_26000_27000.wav,53.24018993796897,76,C:\sound\spectrograms\soundfiles\ch1\152_4000_5000.png,C:\sound\spectrograms\soundfiles\ch2\152_4000_5000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_4000_5000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_4000_5000.jpg
3516,3516,3516,soundfiles//ch1//96_26000_27000.wav,soundfiles//ch2//96_26000_27000.wav,167.13104159630237,-125,C:\sound\spectrograms\soundfiles\ch1\152_41000_42000.png,C:\sound\spectrograms\soundfiles\ch2\152_41000_42000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_41000_42000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_41000_42000.jpg
3517,3517,3517,soundfiles//ch1//97_26000_27000.wav,soundfiles//ch2//97_26000_27000.wav,175.0769882849405,-128,C:\sound\spectrograms\soundfiles\ch1\152_42000_43000.png,C:\sound\spectrograms\soundfiles\ch2\152_42000_43000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_42000_43000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_42000_43000.jpg
3518,3518,3518,soundfiles//ch1//98_26000_27000.wav,soundfiles//ch2//98_26000_27000.wav,124.5882253300866,-72,C:\sound\spectrograms\soundfiles\ch1\152_43000_44000.png,C:\sound\spectrograms\soundfiles\ch2\152_43000_44000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_43000_44000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_43000_44000.jpg
3519,3519,3519,soundfiles//ch1//99_26000_27000.wav,soundfiles//ch2//99_26000_27000.wav,47.25151329700896,87,C:\sound\spectrograms\soundfiles\ch1\152_44000_45000.png,C:\sound\spectrograms\soundfiles\ch2\152_44000_45000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_44000_45000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_44000_45000.jpg
3520,3520,3520,soundfiles//ch1//100_26000_27000.wav,soundfiles//ch2//100_26000_27000.wav,19.3893672633543,121,C:\sound\spectrograms\soundfiles\ch1\152_45000_46000.png,C:\sound\spectrograms\soundfiles\ch2\152_45000_46000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_45000_46000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_45000_46000.jpg
3521,3521,3521,soundfiles//ch1//101_26000_27000.wav,soundfiles//ch2//101_26000_27000.wav,65.17321699467354,53,C:\sound\spectrograms\soundfiles\ch1\152_46000_47000.png,C:\sound\spectrograms\soundfiles\ch2\152_46000_47000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_46000_47000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_46000_47000.jpg
3522,3522,3522,soundfiles//ch1//102_26000_27000.wav,soundfiles//ch2//102_26000_27000.wav,121.60887260897964,-67,C:\sound\spectrograms\soundfiles\ch1\152_47000_48000.png,C:\sound\spectrograms\soundfiles\ch2\152_47000_48000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_47000_48000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_47000_48000.jpg
3523,3523,3523,soundfiles//ch1//103_26000_27000.wav,soundfiles//ch2//103_26000_27000.wav,87.83103917105747,4,C:\sound\spectrograms\soundfiles\ch1\152_48000_49000.png,C:\sound\spectrograms\soundfiles\ch2\152_48000_49000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_48000_49000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_48000_49000.jpg
3524,3524,3524,soundfiles//ch1//104_26000_27000.wav,soundfiles//ch2//104_26000_27000.wav,45.306412635610045,90,C:\sound\spectrograms\soundfiles\ch1\152_49000_50000.png,C:\sound\spectrograms\soundfiles\ch2\152_49000_50000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_49000_50000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_49000_50000.jpg
3525,3525,3525,soundfiles//ch1//105_26000_27000.wav,soundfiles//ch2//105_26000_27000.wav,43.24114813139919,93,C:\sound\spectrograms\soundfiles\ch1\152_50000_51000.png,C:\sound\spectrograms\soundfiles\ch2\152_50000_51000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_50000_51000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_50000_51000.jpg
3526,3526,3526,soundfiles//ch1//106_26000_27000.wav,soundfiles//ch2//106_26000_27000.wav,141.186161180317,-100,C:\sound\spectrograms\soundfiles\ch1\152_5000_6000.png,C:\sound\spectrograms\soundfiles\ch2\152_5000_6000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_5000_6000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_5000_6000.jpg
3527,3527,3527,soundfiles//ch1//107_26000_27000.wav,soundfiles//ch2//107_26000_27000.wav,128.56235304259496,-80,C:\sound\spectrograms\soundfiles\ch1\152_51000_52000.png,C:\sound\spectrograms\soundfiles\ch2\152_51000_52000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_51000_52000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_51000_52000.jpg
3528,3528,3528,soundfiles//ch1//108_26000_27000.wav,soundfiles//ch2//108_26000_27000.wav,166.59291379908157,-125,C:\sound\spectrograms\soundfiles\ch1\152_52000_53000.png,C:\sound\spectrograms\soundfiles\ch2\152_52000_53000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_52000_53000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_52000_53000.jpg
3529,3529,3529,soundfiles//ch1//109_26000_27000.wav,soundfiles//ch2//109_26000_27000.wav,12.54110965156486,125,C:\sound\spectrograms\soundfiles\ch1\152_53000_54000.png,C:\sound\spectrograms\soundfiles\ch2\152_53000_54000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_53000_54000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_53000_54000.jpg
3530,3530,3530,soundfiles//ch1//110_26000_27000.wav,soundfiles//ch2//110_26000_27000.wav,114.67716377411732,-53,C:\sound\spectrograms\soundfiles\ch1\152_54000_55000.png,C:\sound\spectrograms\soundfiles\ch2\152_54000_55000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_54000_55000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_54000_55000.jpg
3531,3531,3531,soundfiles//ch1//111_26000_27000.wav,soundfiles//ch2//111_26000_27000.wav,90.04473444356991,0,C:\sound\spectrograms\soundfiles\ch1\152_55000_56000.png,C:\sound\spectrograms\soundfiles\ch2\152_55000_56000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_55000_56000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_55000_56000.jpg
3532,3532,3532,soundfiles//ch1//112_26000_27000.wav,soundfiles//ch2//112_26000_27000.wav,36.4110254737259,103,C:\sound\spectrograms\soundfiles\ch1\152_56000_57000.png,C:\sound\spectrograms\soundfiles\ch2\152_56000_57000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_56000_57000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_56000_57000.jpg
3533,3533,3533,soundfiles//ch1//113_26000_27000.wav,soundfiles//ch2//113_26000_27000.wav,39.66125215275608,98,C:\sound\spectrograms\soundfiles\ch1\152_57000_58000.png,C:\sound\spectrograms\soundfiles\ch2\152_57000_58000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_57000_58000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_57000_58000.jpg
3534,3534,3534,soundfiles//ch1//114_26000_27000.wav,soundfiles//ch2//114_26000_27000.wav,61.28041608436713,61,C:\sound\spectrograms\soundfiles\ch1\152_58000_59000.png,C:\sound\spectrograms\soundfiles\ch2\152_58000_59000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_58000_59000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_58000_59000.jpg
3535,3535,3535,soundfiles//ch1//115_26000_27000.wav,soundfiles//ch2//115_26000_27000.wav,54.38620430008764,74,C:\sound\spectrograms\soundfiles\ch1\152_6000_7000.png,C:\sound\spectrograms\soundfiles\ch2\152_6000_7000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_6000_7000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_6000_7000.jpg
3536,3536,3536,soundfiles//ch1//116_26000_27000.wav,soundfiles//ch2//116_26000_27000.wav,19.718962530170508,121,C:\sound\spectrograms\soundfiles\ch1\152_7000_8000.png,C:\sound\spectrograms\soundfiles\ch2\152_7000_8000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_7000_8000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_7000_8000.jpg
3537,3537,3537,soundfiles//ch1//117_26000_27000.wav,soundfiles//ch2//117_26000_27000.wav,100.17943401787764,-22,C:\sound\spectrograms\soundfiles\ch1\152_8000_9000.png,C:\sound\spectrograms\soundfiles\ch2\152_8000_9000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_8000_9000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_8000_9000.jpg
3538,3538,3538,soundfiles//ch1//118_26000_27000.wav,soundfiles//ch2//118_26000_27000.wav,20.3891466631198,120,C:\sound\spectrograms\soundfiles\ch1\152_9000_10000.png,C:\sound\spectrograms\soundfiles\ch2\152_9000_10000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_9000_10000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_9000_10000.jpg
3539,3539,3539,soundfiles//ch1//119_26000_27000.wav,soundfiles//ch2//119_26000_27000.wav,42.34724001201605,95,C:\sound\spectrograms\soundfiles\ch1\152_recorded.png,C:\sound\spectrograms\soundfiles\ch2\152_recorded.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\152_recorded.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\152_recorded.jpg
3540,3540,3540,soundfiles//ch1//120_26000_27000.wav,soundfiles//ch2//120_26000_27000.wav,39.22103425808098,99,C:\sound\spectrograms\soundfiles\ch1\153_0_1000.png,C:\sound\spectrograms\soundfiles\ch2\153_0_1000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_0_1000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_0_1000.jpg
3541,3541,3541,soundfiles//ch1//121_26000_27000.wav,soundfiles//ch2//121_26000_27000.wav,160.72571846084725,-121,C:\sound\spectrograms\soundfiles\ch1\153_10000_11000.png,C:\sound\spectrograms\soundfiles\ch2\153_10000_11000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_10000_11000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_10000_11000.jpg
3542,3542,3542,soundfiles//ch1//122_26000_27000.wav,soundfiles//ch2//122_26000_27000.wav,77.79979401293684,27,C:\sound\spectrograms\soundfiles\ch1\153_1000_2000.png,C:\sound\spectrograms\soundfiles\ch2\153_1000_2000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_1000_2000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_1000_2000.jpg
3543,3543,3543,soundfiles//ch1//123_26000_27000.wav,soundfiles//ch2//123_26000_27000.wav,80.99632518939298,20,C:\sound\spectrograms\soundfiles\ch1\153_11000_12000.png,C:\sound\spectrograms\soundfiles\ch2\153_11000_12000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_11000_12000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_11000_12000.jpg
3544,3544,3544,soundfiles//ch1//124_26000_27000.wav,soundfiles//ch2//124_26000_27000.wav,22.393372541971434,118,C:\sound\spectrograms\soundfiles\ch1\153_12000_13000.png,C:\sound\spectrograms\soundfiles\ch2\153_12000_13000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_12000_13000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_12000_13000.jpg
3545,3545,3545,soundfiles//ch1//125_26000_27000.wav,soundfiles//ch2//125_26000_27000.wav,76.4389698743145,30,C:\sound\spectrograms\soundfiles\ch1\153_13000_14000.png,C:\sound\spectrograms\soundfiles\ch2\153_13000_14000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_13000_14000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_13000_14000.jpg
3546,3546,3546,soundfiles//ch1//126_26000_27000.wav,soundfiles//ch2//126_26000_27000.wav,172.80049185406656,-127,C:\sound\spectrograms\soundfiles\ch1\153_14000_15000.png,C:\sound\spectrograms\soundfiles\ch2\153_14000_15000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_14000_15000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_14000_15000.jpg
3547,3547,3547,soundfiles//ch1//127_26000_27000.wav,soundfiles//ch2//127_26000_27000.wav,91.4242142748752,-3,C:\sound\spectrograms\soundfiles\ch1\153_15000_16000.png,C:\sound\spectrograms\soundfiles\ch2\153_15000_16000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_15000_16000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_15000_16000.jpg
3548,3548,3548,soundfiles//ch1//128_26000_27000.wav,soundfiles//ch2//128_26000_27000.wav,138.53419969845996,-96,C:\sound\spectrograms\soundfiles\ch1\153_16000_17000.png,C:\sound\spectrograms\soundfiles\ch2\153_16000_17000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_16000_17000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_16000_17000.jpg
3549,3549,3549,soundfiles//ch1//129_26000_27000.wav,soundfiles//ch2//129_26000_27000.wav,163.91125668819996,-123,C:\sound\spectrograms\soundfiles\ch1\153_17000_18000.png,C:\sound\spectrograms\soundfiles\ch2\153_17000_18000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_17000_18000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_17000_18000.jpg
3550,3550,3550,soundfiles//ch1//130_26000_27000.wav,soundfiles//ch2//130_26000_27000.wav,90.30760905078864,0,C:\sound\spectrograms\soundfiles\ch1\153_18000_19000.png,C:\sound\spectrograms\soundfiles\ch2\153_18000_19000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_18000_19000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_18000_19000.jpg
3551,3551,3551,soundfiles//ch1//131_26000_27000.wav,soundfiles//ch2//131_26000_27000.wav,122.706469655483,-69,C:\sound\spectrograms\soundfiles\ch1\153_19000_20000.png,C:\sound\spectrograms\soundfiles\ch2\153_19000_20000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_19000_20000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_19000_20000.jpg
3552,3552,3552,soundfiles//ch1//132_26000_27000.wav,soundfiles//ch2//132_26000_27000.wav,75.86004001749599,31,C:\sound\spectrograms\soundfiles\ch1\153_20000_21000.png,C:\sound\spectrograms\soundfiles\ch2\153_20000_21000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_20000_21000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_20000_21000.jpg
3553,3553,3553,soundfiles//ch1//133_26000_27000.wav,soundfiles//ch2//133_26000_27000.wav,5.161650952226305,128,C:\sound\spectrograms\soundfiles\ch1\153_2000_3000.png,C:\sound\spectrograms\soundfiles\ch2\153_2000_3000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_2000_3000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_2000_3000.jpg
3554,3554,3554,soundfiles//ch1//134_26000_27000.wav,soundfiles//ch2//134_26000_27000.wav,40.577003837195534,97,C:\sound\spectrograms\soundfiles\ch1\153_21000_22000.png,C:\sound\spectrograms\soundfiles\ch2\153_21000_22000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_21000_22000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_21000_22000.jpg
3555,3555,3555,soundfiles//ch1//135_26000_27000.wav,soundfiles//ch2//135_26000_27000.wav,41.89290905080623,95,C:\sound\spectrograms\soundfiles\ch1\153_22000_23000.png,C:\sound\spectrograms\soundfiles\ch2\153_22000_23000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_22000_23000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_22000_23000.jpg
3556,3556,3556,soundfiles//ch1//136_26000_27000.wav,soundfiles//ch2//136_26000_27000.wav,78.26714659395543,26,C:\sound\spectrograms\soundfiles\ch1\153_23000_24000.png,C:\sound\spectrograms\soundfiles\ch2\153_23000_24000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_23000_24000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_23000_24000.jpg
3557,3557,3557,soundfiles//ch1//137_26000_27000.wav,soundfiles//ch2//137_26000_27000.wav,155.36437403541052,-116,C:\sound\spectrograms\soundfiles\ch1\153_24000_25000.png,C:\sound\spectrograms\soundfiles\ch2\153_24000_25000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_24000_25000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_24000_25000.jpg
3558,3558,3558,soundfiles//ch1//138_26000_27000.wav,soundfiles//ch2//138_26000_27000.wav,72.99244826271395,37,C:\sound\spectrograms\soundfiles\ch1\153_25000_26000.png,C:\sound\spectrograms\soundfiles\ch2\153_25000_26000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_25000_26000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_25000_26000.jpg
3559,3559,3559,soundfiles//ch1//139_26000_27000.wav,soundfiles//ch2//139_26000_27000.wav,98.3874334838366,-18,C:\sound\spectrograms\soundfiles\ch1\153_26000_27000.png,C:\sound\spectrograms\soundfiles\ch2\153_26000_27000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\153_26000_27000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\153_26000_27000.jpg
